iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
474000;1024;69.13;2607.87;3672.41%;70.230401;2607.3
475000;1024;69.46;2592.38;3632.19%;70.79459;2591.78
476000;1024;69.96;2523.61;3507.22%;70.43443;2523.16
477000;1024;69.7;2524.65;3522.17%;71.245409;2524.15
478000;1024;70.83;2514.05;3449.41%;72.571952;2513.49
479000;1024;69.56;2547.66;3562.54%;71.459692;2547.11
480000;1024;69.8;2586.53;3605.63%;71.342496;2585.94
481000;1024;70.89;2542.42;3486.43%;71.078035;2541.93
482000;1024;71.87;2579.79;3489.52%;72.219265;2579.3
483000;1024;70.61;2597.78;3579.05%;71.339138;2597.26
484000;1024;70.95;2559.23;3507.09%;72.951678;2558.73
485000;1024;70.81;2566.4;3524.35%;72.046432;2565.91
486000;1024;71.42;2551.14;3472.02%;72.053826;2550.67
487000;1024;71.55;2616.9;3557.44%;72.217894;2616.37
488000;1024;71.8;2579.58;3492.73%;73.476325;2579
489000;1024;71.97;2576.23;3479.59%;73.260113;2575.73
490000;1024;71.9;2580.79;3489.42%;73.390804;2580.3
491000;1024;72.44;2607.01;3498.85%;73.417182;2606.55
492000;1024;72.44;2595.16;3482.50%;73.595113;2594.63
493000;1024;71.73;2597.93;3521.82%;72.97782;2597.34
494000;1024;73.61;2680.38;3541.33%;75.093468;2679.88
495000;1024;72.48;2613.59;3505.95%;73.611603;2613.04
496000;1024;72.23;2674.43;3602.66%;73.683;2673.93
497000;1024;73.81;2643.42;3481.38%;74.398545;2642.8
498000;1024;72.63;2613.18;3497.93%;74.082028;2612.29
499000;1024;73.2;2655.84;3528.20%;73.590925;2655.4
500000;1024;74.02;2701.93;3550.27%;75.398337;2701.46
501000;1024;73.78;2727.7;3597.07%;74.307042;2727.17
502000;1024;73.11;2658.15;3535.82%;74.3026;2657.56
503000;1024;73.19;2654.66;3527.08%;74.140534;2653.79
504000;1024;73.4;2681.96;3553.90%;74.93179;2681.37
505000;1024;74.49;2645.27;3451.17%;74.799094;2644.64
506000;1024;73.83;2645.06;3482.64%;74.689901;2644.23
507000;1024;74.37;2737.51;3580.93%;75.869429;2737.07
508000;1024;74.11;2755.56;3618.20%;76.05561;2755.02
509000;1024;74.04;2689;3531.82%;75.202427;2688.52
510000;1024;75.56;2681.68;3449.07%;75.710521;2681.23
511000;1024;74.68;2716.03;3536.89%;75.873266;2715.54
512000;1024;82.08;2733.84;3230.70%;76.161134;2733.24
513000;1024;75.38;2730.33;3522.09%;76.124513;2729.81
514000;1024;75.51;2723.22;3506.44%;78.202716;2722.7
515000;1024;76.03;2715;3470.96%;76.863214;2714.4
516000;1024;75.91;2733.19;3500.57%;76.45384;2732.71
517000;1024;75.57;2725.52;3506.62%;76.731897;2724.87
518000;1024;77.01;2726.75;3440.77%;76.878096;2725.83
519000;1024;77.04;2766.19;3490.59%;77.049567;2765.7
520000;1024;75.88;2745.39;3518.07%;77.180964;2744.93
521000;1024;77.79;2750.54;3435.85%;78.095453;2749.94
522000;1024;76.64;2736.71;3470.86%;77.726361;2736.15
523000;1024;77.86;2779.22;3469.51%;78.67895;2778.43
524000;1024;78.33;2776.22;3444.26%;78.378441;2775.67
525000;1024;76.76;2810.29;3561.14%;77.489676;2809.71
526000;1024;78.19;2797.16;3477.39%;79.390512;2796.28
527000;1024;77.47;2813.61;3531.87%;78.419536;2813.12
528000;1024;77.41;2762.79;3469.04%;79.032287;2762.22
529000;1024;77.03;2796.71;3530.68%;78.302981;2795.97
530000;1024;76.93;2787.52;3523.45%;78.654339;2787.07
531000;1024;77.76;2790.02;3487.99%;78.721275;2789.42
532000;1024;77.82;2843.32;3553.71%;78.720626;2842.81
533000;1024;78.14;2804.85;3489.52%;78.667249;2804.35
534000;1024;78.27;2825.61;3510.08%;79.089472;2825.09
535000;1024;78.47;2800.5;3468.88%;79.404776;2799.94
536000;1024;78.32;2879.28;3576.30%;78.719835;2878.84
537000;1024;78.41;2856;3542.39%;79.542445;2855.45
538000;1024;78.9;2865.36;3531.63%;79.971404;2864.9
539000;1024;79.1;2882.78;3544.48%;79.61172;2882.31
540000;1024;79.53;2870.44;3509.25%;79.856438;2870
541000;1024;79.23;2920.86;3586.56%;80.336202;2920.4
542000;1024;79.32;2850.48;3493.65%;81.192234;2849.99
543000;1024;78.89;2842.33;3502.90%;81.188143;2841.86
544000;1024;79.84;2855.32;3476.30%;80.75512;2854.86
545000;1024;78.92;2867.07;3532.88%;80.564303;2866.58
546000;1024;80.68;2876.87;3465.78%;81.054868;2876.3
547000;1024;80.74;2850.78;3430.81%;80.567981;2850.24
548000;1024;80.34;2876.48;3480.38%;80.8696;2875.93
549000;1024;80.13;2908.94;3530.28%;80.673591;2908.39
550000;1024;80.38;2945.75;3564.78%;80.564265;2945.18
551000;1024;80.52;2917.67;3523.53%;81.297628;2917.1
552000;1024;81.12;2937.47;3521.14%;81.487395;2937.01
553000;1024;81.3;2900.07;3467.12%;81.780276;2899.61
554000;1024;81.8;2905.25;3451.65%;81.967768;2904.71
555000;1024;81.43;2950.15;3522.93%;82.198079;2949.7
556000;1024;81.56;2921.43;3481.94%;82.249548;2920.96
557000;1024;81.48;3075.07;3674.02%;82.271327;3074.48
558000;1024;81.23;2957.96;3541.46%;82.798991;2957.4
559000;1024;83.97;2993.76;3465.27%;83.949187;2993.3
560000;1024;81.94;2953.72;3504.74%;82.942433;2953.17
561000;1024;81.69;3018.29;3594.81%;82.641712;3017.77
562000;1024;82.55;2960.3;3486.07%;83.005716;2959.83
563000;1024;82.77;2945.96;3459.21%;83.676477;2945.33
564000;1024;84.05;2990.13;3457.56%;83.628064;2989.67
565000;1024;82.3;3001.07;3546.50%;83.426854;3000.27
566000;1024;82.65;2979.28;3504.69%;83.304084;2978.82
567000;1024;85.3;3028.21;3450.07%;83.379059;3027.61
568000;1024;82.65;2983.88;3510.26%;83.843928;2983.39
569000;1024;82.87;3018.9;3542.93%;83.74853;3018.4
570000;1024;83.49;2996.41;3488.94%;83.562533;2995.91
571000;1024;83.95;3045.17;3527.36%;83.998979;3044.7
572000;1024;83.52;2982.87;3471.44%;86.064028;2982.4
573000;1024;84.53;2996.78;3445.23%;84.358552;2996.27
574000;1024;84.06;3047.54;3525.43%;84.420541;3047.03
575000;1024;83.75;3036.71;3525.92%;85.802477;3036.23
576000;1024;85.67;3079.37;3494.46%;85.043943;3078.9
577000;1024;84.4;3079.64;3548.86%;85.570438;3079.1
578000;1024;84.82;3075.41;3525.81%;85.29713;3074.94
579000;1024;84.11;3043.1;3518.00%;86.275858;3042.54
580000;1024;86.53;3037.4;3410.23%;87.87551;3036.52
581000;1024;84.96;3047.88;3487.43%;85.920533;3047.39
582000;1024;85.48;3088.37;3512.97%;86.713319;3087.89
583000;1024;86.46;3117.89;3506.16%;87.565651;3117.28
584000;1024;85.4;3110.58;3542.37%;87.194247;3110.04
585000;1024;85.49;3123.67;3553.84%;86.68762;3123.12
586000;1024;85.72;3065.36;3476.01%;87.767567;3064.41
587000;1024;86.55;3058.77;3434.11%;86.354417;3058.32
588000;1024;85.74;3102.19;3518.14%;86.576868;3101.68
589000;1024;85.78;3128.26;3546.84%;86.903266;3127.71
590000;1024;86.28;3109.04;3503.43%;87.249442;3108.49
591000;1024;87.3;3083.02;3431.52%;87.187146;3082.47
592000;1024;87.13;3142.55;3506.74%;88.776194;3141.62
593000;1024;86.97;3114.58;3481.21%;87.101801;3114.03
594000;1024;86.82;3176.65;3558.89%;88.494115;3176.12
595000;1024;87.62;3286.53;3650.89%;88.490725;3286
596000;1024;86.18;3112.01;3511.06%;87.158123;3111.54
597000;1024;86.91;3137.95;3510.57%;87.767486;3137.41
598000;1024;85.72;3101.55;3518.23%;87.842271;3100.7
599000;1024;86.45;3201.53;3603.33%;87.848973;3201.08
600000;1024;86.65;3184.37;3574.98%;88.276877;3183.88
601000;1024;86.14;3143.58;3549.38%;87.40284;3143.11
602000;1024;87.09;3152.32;3519.61%;87.767429;3151.77
603000;1024;87.45;3146.22;3497.74%;88.85525;3145.34
604000;1024;87.66;3171.31;3517.74%;88.399415;3170.85
605000;1024;87.01;3171.86;3545.40%;88.269567;3171.35
606000;1024;89.11;3207.66;3499.66%;88.645127;3207.2
607000;1024;88.1;3193.81;3525.21%;88.757371;3193.22
608000;1024;87.88;3175.44;3513.38%;88.551121;3174.94
609000;1024;88.09;3168.23;3496.58%;88.55007;3167.72
610000;1024;87.79;3222.76;3570.99%;88.942041;3222.3
611000;1024;87.98;3220.4;3560.38%;89.287545;3219.89
612000;1024;88.5;3213.29;3530.84%;89.77017;3212.81
613000;1024;88.97;3249.4;3552.24%;89.84384;3248.94
614000;1024;88.52;3209.53;3525.77%;89.962799;3208.98
615000;1024;88.81;3164.79;3463.55%;88.512327;3164.24
616000;1024;88.85;3185.35;3485.09%;90.267338;3184.87
617000;1024;89.22;3194.58;3480.56%;90.145012;3194.09
618000;1024;89.41;3207.76;3487.70%;88.87601;3207.25
619000;1024;89.14;3268.46;3566.66%;89.624027;3267.88
620000;1024;89.89;3263.04;3530.04%;90.235826;3262.54
621000;1024;89.39;3307.81;3600.43%;91.543612;3307.33
622000;1024;89.62;3304.78;3587.55%;91.375655;3304.29
623000;1024;89.64;3254;3530.08%;91.638793;3253.5
624000;1024;89.48;3200.47;3476.74%;90.89667;3200.02
625000;1024;89.48;3318.07;3608.17%;93.634701;3317.56
626000;1024;90.77;3249.97;3480.45%;90.654113;3249.48
627000;1024;90.41;3225.24;3467.35%;90.510896;3224.69
628000;1024;92.87;3237.28;3385.82%;92.367087;3236.83
629000;1024;90.83;3332.72;3569.18%;91.71684;3332.25
630000;1024;91.24;3319.6;3538.32%;92.305469;3319.15
631000;1024;93.78;3295.68;3414.27%;92.191615;3295.22
632000;1024;91.11;3469.15;3707.65%;92.378215;3468.63
633000;1024;91.2;3317.05;3537.12%;92.619041;3316.6
634000;1024;91.73;3374.01;3578.20%;93.303474;3373.45
635000;1024;93.07;3368.32;3519.13%;93.671401;3367.72
636000;1024;91.66;3308.82;3509.88%;92.882043;3308.33
637000;1024;92.17;3320.02;3502.06%;93.008281;3319.54
638000;1024;93.66;3362.4;3490.01%;94.260527;3361.91
639000;1024;93.65;3305.88;3430.04%;92.978754;3305.38
640000;1024;92.45;3335.95;3508.38%;92.899094;3335.43
641000;1024;92.37;3310.35;3483.79%;92.507835;3309.81
642000;1024;92.61;3340.96;3507.56%;92.411693;3340.5
643000;1024;95.15;3407.75;3481.45%;93.415352;3407.29
644000;1024;92.76;3326.31;3485.93%;93.228199;3325.76
645000;1024;93.64;3377.15;3506.52%;94.043163;3376.7
646000;1024;94.43;3378.55;3477.84%;94.540701;3378.08
647000;1024;93.1;3515.98;3676.56%;100.556923;3515.5
648000;1024;96.49;3342.93;3364.54%;95.184707;3342.37
649000;1024;95.73;3411.83;3464.01%;95.666061;3411.32
650000;1024;95.6;3401.63;3458.19%;95.65155;3401.17
651000;1024;95.48;3388.21;3448.61%;96.019955;3387.72
652000;1024;95.29;3399.26;3467.28%;96.412116;3398.27
653000;1024;94.73;3376.63;3464.48%;95.325473;3376.12
654000;1024;95.02;3468.74;3550.54%;96.560137;3468.24
655000;1024;96.37;3444.78;3474.54%;97.026089;3444.26
656000;1024;97.14;3426.82;3427.71%;97.058791;3426.24
657000;1024;96.36;3452.1;3482.50%;96.641518;3451.46
658000;1024;95.91;3481.42;3529.88%;97.190697;3480.94
659000;1024;97.77;3434.3;3412.63%;97.994097;3433.78
660000;1024;96.72;3439.53;3456.17%;97.833987;3438.98
661000;1024;96.84;3452.25;3464.90%;97.380519;3451.63
662000;1024;98.04;3484.48;3454.14%;98.889252;3484.01
663000;1024;96.81;3461.94;3476.01%;97.533557;3461.35
664000;1024;99.04;3497.22;3431.12%;97.661242;3496.75
665000;1024;97.09;3469.89;3473.89%;97.512743;3469.44
666000;1024;99.25;3469.01;3395.22%;98.94165;3468.49
667000;1024;98.35;3458.8;3416.83%;97.619762;3458.19
668000;1024;97.44;3460.27;3451.18%;98.298649;3459.78
669000;1024;98.19;3514.3;3479.08%;98.496631;3513.84
670000;1024;98.43;3576.82;3533.87%;98.528576;3576.32
671000;1024;99.9;3492.87;3396.37%;99.767751;3492.28
672000;1024;97.54;3510.52;3499.06%;98.820294;3509.98
673000;1024;98.48;3528.83;3483.30%;98.943691;3528.31
674000;1024;99.37;3502.39;3424.59%;98.475192;3501.8
675000;1024;100.45;3489.97;3374.34%;100.361554;3489.5
676000;1024;101.21;3562.89;3420.29%;101.157464;3562.32
677000;1024;100.29;3587.84;3477.47%;100.108473;3587.34
678000;1024;98.77;3523.45;3467.33%;99.199773;3522.9
679000;1024;100.34;3591.94;3479.77%;100.26005;3591.4
680000;1024;99.11;3549.49;3481.36%;100.103761;3548.99
681000;1024;102.02;3603.41;3432.06%;102.768204;3602.5
682000;1024;99.21;3551;3479.28%;100.631104;3550.47
683000;1024;99.77;3565.75;3473.97%;100.630844;3565.2
684000;1024;101.13;3581.35;3441.33%;100.890468;3580.86
685000;1024;100.06;3533.5;3431.38%;103.385236;3532.97
686000;1024;101.19;3586.1;3443.93%;100.474612;3585.56
687000;1024;103.19;3596.29;3385.11%;101.797777;3595.75
688000;1024;100.13;3603.24;3498.56%;101.25074;3602.77
689000;1024;101;3564.21;3428.92%;103.304323;3563.61
690000;1024;101.37;3603.27;3454.57%;101.010003;3602.81
691000;1024;100.97;3607.38;3472.72%;101.944364;3606.84
692000;1024;101.12;3586.1;3446.38%;102.423946;3585.57
693000;1024;101.94;3638.23;3468.99%;103.582399;3637.74
694000;1024;101.39;3621.95;3472.30%;101.550511;3621.5
695000;1024;101.37;3601.74;3453.06%;102.455011;3601.26
696000;1024;101.45;3594.93;3443.55%;101.522155;3594.45
697000;1024;102.46;3726.92;3537.44%;107.631708;3726.46
698000;1024;102;3657.14;3485.43%;103.053852;3656.23
699000;1024;101.94;3693.6;3523.31%;102.267357;3693.12
700000;1024;102.38;3615.13;3431.09%;102.645801;3614.55
701000;1024;102.84;3663.16;3462.00%;103.656493;3662.59
702000;1024;102.29;3680.73;3498.33%;103.00085;3680.12
703000;1024;102.24;3702.93;3521.80%;104.06943;3702.48
704000;1024;103.5;3683.1;3458.55%;103.513063;3682.56
705000;1024;103.17;3748.79;3533.60%;104.341857;3748.29
706000;1024;103.43;3704.13;3481.29%;104.072805;3703.65
707000;1024;103.19;3783.24;3566.29%;104.051045;3782.69
708000;1024;106.93;3656.89;3319.89%;104.178729;3656.33
709000;1024;103.66;3633.83;3405.53%;103.765362;3633.33
710000;1024;104.81;3691.35;3421.94%;104.836853;3690.88
711000;1024;104.9;3742.64;3467.82%;105.04314;3742.04
712000;1024;103.97;3747.06;3503.98%;104.567682;3746.46
713000;1024;104.1;3787.73;3538.55%;104.292869;3787.14
714000;1024;104.59;3713.72;3450.74%;104.566524;3713.25
715000;1024;103.88;3814.22;3571.76%;106.38705;3813.72
716000;1024;104.47;3797.04;3534.57%;105.459306;3796.48
717000;1024;104.28;3754.42;3500.33%;105.455483;3753.89
718000;1024;104.57;3772.19;3507.33%;105.094763;3771.72
719000;1024;108.3;3741.07;3354.36%;106.351854;3740.46
720000;1024;105.02;3773.02;3492.67%;105.466982;3772.54
721000;1024;106.42;3813.47;3483.41%;105.369704;3813.03
722000;1024;106.39;3794.01;3466.13%;106.023611;3793.48
723000;1024;105.58;3798.72;3497.95%;105.994457;3798.23
724000;1024;107.5;3777.19;3413.67%;106.597343;3776.69
725000;1024;106.68;3832.61;3492.62%;106.85634;3832.16
726000;1024;106.21;3801.61;3479.33%;106.8758;3801.09
727000;1024;106.78;3811.06;3469.08%;106.956801;3810.5
728000;1024;107.36;3792.51;3432.52%;106.942636;3792.02
729000;1024;107.46;3809.89;3445.40%;108.49992;3809.32
730000;1024;109.83;3817.33;3375.67%;108.185363;3816.8
731000;1024;107.77;3828.96;3452.90%;107.66153;3828.49
732000;1024;107.23;3905.03;3541.73%;107.357075;3904.44
733000;1024;107.3;3833.23;3472.44%;106.932063;3832.77
734000;1024;107.24;3848.33;3488.52%;110.171391;3847.77
735000;1024;109.24;3854.93;3428.86%;108.014389;3854.46
736000;1024;107.91;3929.75;3541.69%;108.157677;3929.29
737000;1024;107.14;3841.16;3485.18%;108.175354;3840.71
738000;1024;107;3799.23;3450.68%;108.226506;3798.66
739000;1024;115.87;3922;3284.83%;110.242375;3921.41
740000;1024;107.81;3848.84;3470.02%;108.017808;3848.38
741000;1024;109.08;3933.21;3505.80%;108.713643;3932.67
742000;1024;109.93;3903.21;3450.63%;109.331375;3902.61
743000;1024;108.18;3947.82;3549.31%;109.520851;3947.23
744000;1024;109.93;3906.61;3453.73%;111.49019;3906.12
745000;1024;107.92;3857.76;3474.65%;109.473003;3857.14
746000;1024;109.59;3896.91;3455.90%;108.7884;3896.36
747000;1024;108.83;3918.15;3500.25%;109.418722;3917.57
748000;1024;108.7;3941.29;3525.84%;109.669941;3940.63
749000;1024;110.11;3979.4;3514.02%;109.83507;3978.92
750000;1024;108.73;3989.02;3568.74%;111.609545;3988.54
751000;1024;110.63;4087.53;3594.78%;110.811655;4087
752000;1024;109.64;3968.39;3519.47%;111.030196;3967.9
753000;1024;110.36;3885.98;3421.19%;110.482457;3885.51
754000;1024;110.94;3903.89;3418.92%;110.971815;3903.27
755000;1024;110.84;3981.36;3491.99%;111.051831;3980.79
756000;1024;111.26;3984.86;3481.57%;112.002152;3984.34
757000;1024;110.58;4014.57;3530.47%;110.802803;4014.02
758000;1024;112.52;3905.12;3370.60%;110.572986;3904.67
759000;1024;111.72;3973.63;3456.78%;111.465156;3973.14
760000;2048;111.41;4109.75;3588.85%;111.594803;4109.05
761000;2048;111.52;4103.13;3579.28%;112.80743;4102.48
762000;2048;112.71;4134.12;3567.93%;111.784469;4133.39
763000;2048;111.51;4112.39;3587.91%;111.951717;4111.69
764000;2048;111.45;4060.58;3543.41%;112.165629;4059.82
765000;2048;112.31;4099.73;3550.37%;112.811452;4099.05
766000;2048;113.1;4131.73;3553.17%;112.65929;4130.97
767000;2048;112.41;4085.53;3534.49%;112.897419;4084.86
768000;2048;111.91;4089.52;3554.29%;112.824019;4088.74
769000;2048;115.04;4133.94;3493.48%;112.583471;4133.24
770000;2048;112.14;4181.22;3628.57%;113.62713;4180.48
771000;2048;112.14;4148.56;3599.45%;113.695818;4147.84
772000;2048;112.99;4190.78;3608.98%;112.971788;4190.07
773000;2048;113.48;4158.3;3564.35%;113.133641;4157.62
774000;2048;112.37;4128.89;3574.37%;113.904365;4128.13
775000;2048;113.32;4155.96;3567.45%;113.836135;4155.22
776000;2048;112.77;4141.01;3572.08%;115.796756;4140.28
777000;2048;114.65;4204.65;3567.38%;114.966024;4204.01
778000;2048;114.43;4134.2;3512.86%;114.496095;4133.46
779000;2048;113.76;4169.25;3564.95%;114.777617;4168.57
780000;2048;116.46;4142.55;3457.06%;114.905496;4141.85
781000;2048;113.23;4151.77;3566.67%;114.755229;4151.13
782000;2048;114.47;4207.33;3575.49%;114.978535;4206.71
783000;2048;114.42;4199.19;3569.98%;115.369885;4198.46
784000;2048;114.7;4183.56;3547.39%;115.137622;4182.82
785000;2048;115.11;4197.56;3546.56%;115.189185;4196.83
786000;2048;115.27;4193.36;3537.86%;114.986629;4192.57
787000;2048;114.77;4234.92;3589.92%;115.816175;4234.11
788000;2048;114.7;4241.92;3598.27%;116.284872;4241.15
789000;2048;115.03;4282.75;3623.16%;116.26837;4282
790000;2048;115.27;4233.61;3572.78%;115.7206;4232.91
791000;2048;118.57;4235.27;3471.96%;116.64207;4234.15
792000;2048;114.7;4321.64;3667.78%;116.677685;4320.92
793000;2048;115.25;4284.49;3617.56%;117.015657;4283.71
794000;2048;123.92;4264.85;3341.62%;121.412376;4263.98
795000;2048;116.35;4247.35;3550.49%;116.334211;4246.65
796000;2048;117.94;4293.3;3540.24%;116.627502;4292.6
797000;2048;117.02;4225.91;3511.27%;116.855929;4225.24
798000;2048;116.51;4320.64;3608.39%;117.932046;4319.93
799000;2048;117.38;4305.38;3567.90%;117.270402;4304.65
800000;2048;117.78;4281.5;3535.17%;117.227989;4280.82
801000;2048;117.07;4316.4;3587.02%;118.486052;4315.74
802000;2048;120.28;4342.58;3510.39%;118.954231;4341.9
803000;2048;117.64;4367.05;3612.22%;117.516796;4366.34
804000;2048;117.13;4331.9;3598.37%;117.792313;4331.19
805000;2048;116.89;4346.34;3618.32%;117.853555;4345.63
806000;2048;117.56;4392.53;3636.42%;117.675379;4391.88
807000;2048;117.38;4337.28;3595.08%;118.648905;4336.5
808000;2048;117.57;4271.39;3533.06%;118.596165;4270.74
809000;2048;117.64;4260.69;3521.80%;119.715886;4260.07
810000;2048;117.67;4409.76;3647.57%;118.62139;4409.09
811000;2048;118.5;4324.27;3549.17%;121.849933;4323.47
812000;2048;117.73;4402.25;3639.28%;118.683905;4401.58
813000;2048;119.01;4355.04;3559.39%;118.942499;4354.26
814000;2048;118.26;4306.95;3541.93%;118.961408;4306.31
815000;2048;118.88;4327;3539.80%;118.938308;4326.37
816000;2048;119.12;4408.5;3600.89%;119.737744;4407.83
817000;2048;118.82;4496.89;3684.62%;119.686567;4496.1
818000;2048;120.03;4371.05;3541.63%;119.752503;4370.37
819000;2048;121.6;4361;3486.35%;119.842601;4360.28
820000;2048;118.53;4316.84;3541.98%;120.375345;4316.14
821000;2048;119.82;4362.6;3540.96%;120.653234;4361.86
822000;2048;119.36;4371.91;3562.79%;122.076547;4371.23
823000;2048;119.99;4323.59;3503.29%;121.043866;4322.93
824000;2048;121.34;4496.59;3605.78%;121.774395;4495.82
825000;2048;121.12;4371.08;3508.88%;120.868059;4370.18
826000;2048;120.78;4525.42;3646.83%;120.866433;4524.74
827000;2048;120.85;4364.24;3511.29%;121.094024;4363.49
828000;2048;121.52;4431.15;3546.44%;121.568794;4430.51
829000;2048;120.67;4368.64;3520.32%;121.668439;4367.85
830000;2048;120.43;4493.76;3631.43%;121.767911;4493.02
831000;2048;120.88;4395.13;3535.94%;121.583316;4394.45
832000;2048;121.55;4370.75;3495.85%;121.629799;4370.09
833000;2048;121.22;4373.3;3507.74%;122.33005;4372.19
834000;2048;121.88;4373.02;3487.97%;122.75594;4371.94
835000;2048;124.39;4406.48;3442.47%;124.071213;4375.87
836000;2048;121.83;4504.97;3597.75%;122.371174;4504.25
837000;2048;122.39;4585.96;3647.01%;123.268759;4585.28
838000;2048;122.85;4479.21;3546.08%;123.341142;4478.49
839000;2048;122.55;4566.74;3626.43%;127.694655;4565.98
840000;2048;123.55;4466.07;3514.79%;122.770291;4465.41
841000;2048;123.32;4588.31;3620.65%;123.890009;4587.63
842000;2048;122.24;4459.39;3548.06%;122.846658;4458.73
843000;2048;122.87;4611.15;3652.87%;124.908031;4610.42
844000;2048;122.83;4491.52;3556.70%;124.473178;4490.77
845000;2048;123.15;4570.98;3611.72%;123.836838;4570.25
846000;2048;125.81;4541.56;3509.86%;123.622488;4540.82
847000;2048;124.56;4558.54;3559.71%;124.152718;4557.91
848000;2048;123.21;4617.41;3647.59%;124.185507;4616.73
849000;2048;124.5;4518.52;3529.33%;124.186909;4517.87
850000;2048;123.25;4516.46;3564.47%;124.433293;4515.77
851000;2048;124.47;4580.6;3580.08%;125.045182;4579.98
852000;2048;124.01;4572.18;3586.95%;127.740533;4512.92
853000;2048;123.86;4609.28;3621.36%;125.840023;4608.61
854000;2048;124.54;4539.35;3544.89%;124.63576;4538.61
855000;2048;124.76;4492.74;3501.11%;125.141164;4492.03
856000;2048;124.4;4568.59;3572.50%;125.764236;4567.93
857000;2048;127;4551.15;3483.58%;125.96542;4550.44
858000;2048;125.4;4575.06;3548.37%;125.541966;4574.37
859000;2048;126.81;4644.29;3562.40%;125.824371;4643.57
860000;2048;126.45;4581.25;3522.97%;127.328577;4580.44
861000;2048;125.81;4664.75;3607.77%;126.485627;4664.06
862000;2048;127.09;4574.64;3499.53%;126.131654;4573.98
863000;2048;125.6;4568.15;3537.06%;126.402436;4567.37
864000;2048;126.01;4598.18;3549.06%;127.361174;4597.51
865000;2048;126.95;4664.82;3574.53%;130.04778;4664.13
866000;2048;126.48;4562.37;3507.19%;126.969451;4561.7
867000;2048;127.02;4566.34;3494.98%;126.742759;4565.57
868000;2048;127.26;4583.08;3501.35%;126.9559;4582.36
869000;2048;126.42;4679.32;3601.41%;127.824384;4678.65
870000;2048;126.1;4696.58;3624.49%;127.405137;4695.96
871000;2048;126.73;4676.67;3590.26%;127.50329;4675.95
872000;2048;129.26;4691.84;3529.77%;128.400322;4691.09
873000;2048;127.24;4598.91;3514.36%;127.819955;4598.2
874000;2048;128.08;4661.47;3539.50%;128.418799;4660.8
875000;2048;127;4637.37;3551.47%;128.602038;4636.61
876000;2048;127.8;4714.55;3589.01%;128.227892;4713.74
877000;2048;126.92;4626.78;3545.43%;128.535009;4626.02
878000;2048;128.36;4778.51;3622.74%;129.621529;4777.81
879000;2048;128.59;4675.28;3535.80%;128.192166;4674.5
880000;2048;128.76;4710.14;3558.08%;129.441927;4709.47
881000;2048;129.25;4732.73;3561.69%;128.910704;4732
882000;2048;128.9;4721.36;3562.81%;129.059282;4720.69
883000;2048;128.8;4657.91;3516.39%;129.891147;4657.14
884000;2048;129.68;4717.89;3538.10%;129.58121;4717.21
885000;2048;128.58;4739.37;3585.93%;129.076881;4738.71
886000;2048;128.48;4669.23;3534.21%;130.42378;4668.52
887000;2048;129.6;4672.7;3505.48%;129.640917;4671.95
888000;2048;129.94;4715.31;3528.84%;130.167021;4714.55
889000;2048;130.16;4718.72;3525.32%;130.403927;4718
890000;2048;133.65;4762.97;3463.76%;131.634896;4762.21
891000;2048;130.03;4690.14;3506.97%;130.717601;4689.35
892000;2048;130.37;4771.86;3560.24%;130.519883;4771.13
893000;2048;129.9;4675.63;3499.41%;130.671021;4674.85
894000;2048;129.86;4685.31;3507.97%;131.372587;4684.51
895000;2048;130.76;4676.16;3476.14%;130.97846;4675.35
896000;2048;131.94;4674.6;3442.97%;131.134248;4673.95
897000;2048;131.44;4735.49;3502.78%;132.459171;4734.85
898000;2048;134.06;4883.67;3542.90%;132.799717;4882.93
899000;2048;131.16;4772.89;3538.98%;132.777088;4772.08
900000;2048;131.9;4761.84;3510.19%;131.812918;4761.11
901000;2048;132.08;4809.14;3541.08%;131.90458;4808.03
902000;2048;131.31;4919.99;3646.85%;133.325329;4919.26
903000;2048;132.19;4806.6;3536.13%;132.171515;4805.84
904000;2048;133.26;4823.83;3519.86%;131.537292;4823.06
905000;2048;132.21;4754.26;3495.99%;132.768396;4753.5
906000;2048;131.47;4775.56;3532.43%;132.610868;4774.92
907000;2048;133.34;4820.42;3515.13%;132.17636;4819.68
908000;2048;132.62;4807.63;3525.12%;132.671429;4806.96
909000;2048;132.99;4765.21;3483.13%;133.272733;4764.57
910000;2048;132.25;4833.11;3554.53%;133.66949;4832.46
911000;2048;132.64;4919.58;3608.97%;134.569429;4918.93
912000;2048;133.69;4864.94;3538.97%;133.837647;4864.21
913000;2048;135.84;4777.83;3417.25%;135.298308;4777.14
914000;2048;134.64;4772.08;3444.33%;133.309845;4771.43
915000;2048;134.17;4771.71;3456.47%;133.741231;4771.04
916000;2048;133.24;4788.62;3493.98%;134.009429;4787.96
917000;2048;134.85;4943.06;3565.60%;135.912449;4942.38
918000;2048;133.89;4911.38;3568.22%;134.022119;4910.69
919000;2048;133.32;4939.13;3604.72%;135.69267;4938.47
920000;2048;135.39;4877.97;3502.90%;134.618177;4877.27
921000;2048;134.32;4965.06;3596.44%;135.680976;4964.28
922000;2048;134.01;4992.11;3625.18%;134.55854;4991.41
923000;2048;135.53;4812.85;3451.13%;135.270333;4812.21
924000;2048;135.25;4891.75;3516.82%;136.384415;4891.01
